N1,N2,N3,N4,N5,N6,N7
21.65028298,1.89106369,4.2062518,7.190769911,1.940546751,5.46740666,2.13073045
24.40507197,1.702795625,4.354610145,7.090366632,0.875007719,4.53831926,3.026936352
25.36045039,2.261500359,3.439416513,8.335638046,1.595428914,4.32055369,2.240482718
28.28930509,2.027821064,4.41134423,8.44957307,1.626233816,6.104830652,3.549501598
29.18131852,2.02554369,3.932060301,7.197616249,2.111658394,4.624718428,3.114025891
29.77810585,2.498627663,5.983255506,6.765870005,2.661944479,5.788063258,3.404147029
29.83878684,2.978377342,4.441377819,8.196494728,0.330083542,7.189878076,2.861864567
31.53763473,2.502055168,5.615922511,7.704044133,1.354979068,6.111875176,3.910158575
30.03221583,2.200062275,5.511037409,9.553863108,2.263307601,5.779924244,3.946857154
31.48246443,1.969984412,3.929623961,10.31106263,2.196132749,6.784465164,3.458786309
27.7864033,2.039762974,4.858996868,9.07465443,2.012328267,9.253557026,2.645759284
29.08167315,1.92672646,4.429004788,8.438610286,0.741097361,9.292694926,2.723086774
31.46161079,2.188484669,6.369661689,8.525180072,1.1284917,7.626084983,3.494782448
28.33382773,1.920910597,4.641630203,9.236005694,1.13139981,8.881957829,2.98255682
28.41140091,1.772699237,5.745552778,8.89666751,1.284794509,7.610708475,3.291316926
27.08876336,2.168954849,5.389890075,9.581737965,0.908926219,8.021948487,3.041769564
30.87313139,2.650218964,3.60484086,10.90020239,1.069943547,7.479466498,3.322579265
28.06064665,2.39234519,4.513674974,10.36516875,0.892127395,7.410731912,3.138273358
24.55954111,2.268192768,4.965194464,9.644619375,1.292041004,6.960552931,3.551606834
29.02635562,2.12234211,6.433981061,8.451161534,1.318682447,6.757801771,3.245658576
30.22087932,2.211544991,5.563826859,9.530085325,1.565318495,7.068364322,3.281162083
31.7679534,2.566398859,4.240739644,9.900873899,1.354759812,7.908713818,4.113384187
23.39440095,3.135177612,7.617665827,9.353262931,1.162780493,7.919339836,3.777314723
28.32603395,2.221564293,5.797378421,8.111253381,1.202842951,6.785465032,3.715898693
25.99661434,1.86563623,5.394237041,8.008811623,1.659972697,7.593920827,2.833800316
24.0145787,2.134621143,5.972411335,7.315585762,1.806000322,8.659312874,2.968683243
21.81957185,2.337892056,6.600219011,7.898683101,1.486452788,11.46797091,3.136826754
