N1,N2,N3,N4,N5,N6,N7
34.04309,0.2968007,2.45076,3.9107969,2.883572,6.4654183,1.8802762
24.226017,1.0236858,0.5250901,6.9067745,3.4808767,8.854714,4.6495576
21.529009,1.2519947,4.32216,7.55942,4.0891566,3.8986473,0.9750149
17.141247,2.9290953,1.8720175,10.534003,3.7182527,1.852055,4.008427
18.34616,0.06285605,5.8958397,8.020904,1.9049443,9.161823,2.180236
17.625217,1.047371,2.9218469,7.654887,1.0784274,5.565158,4.0954933
22.526548,3.6903229,3.0509691,8.130597,1.7694993,6.3604674,5.1863585
30.421165,3.216163,4.6882434,6.0292454,1.987684,5.6121674,2.4764452
19.507755,1.2310239,4.1436353,4.476612,3.8530495,5.8327785,0.306517
23.999434,3.0129733,3.3789907,5.958569,1.5887941,3.7488813,1.8409691
22.94036,0.8853568,0.9582263,10.802877,0.1973514,4.22823,0.9633566
27.683437,1.2600193,6.338296,8.364898,1.1438117,5.005761,4.8268256
34.27296,0.8168405,3.0910685,8.076524,4.854885,7.1372485,2.3081722
24.576183,5.1995606,6.0673785,7.3672113,3.9123313,7.4564586,4.9815955
29.075914,3.2440135,9.049468,12.17704,1.0711021,10.294617,2.7867393
34.99268,2.669905,3.2669067,5.883557,0.820027,4.7864075,5.0179677
28.86408,0.9248892,4.564123,13.538478,0.32400155,5.141394,3.9302208
34.371597,-0.04718438,1.1467865,9.803134,4.7608995,8.289764,4.8836517
30.461378,0.94658476,3.9293149,7.325333,1.0749226,13.773091,0.05681729
30.30281,0.37602434,7.0026345,6.7818804,0.20616448,14.582384,1.9999686
40.03908,1.7623433,1.4356844,8.133608,-0.07776493,6.9294047,2.986194
24.218025,0.9441483,5.6867895,8.969994,0.7977072,5.2276406,2.9757626
29.440147,1.1556733,9.4065275,8.946448,0.8454643,8.244801,4.0439405
30.67786,4.70174,3.7104514,12.08498,2.1408517,4.0908914,3.1633704
36.904312,2.177915,2.372191,13.957142,2.0821853,5.682683,2.8909805
29.138441,3.7936153,4.3298745,10.492334,1.0018945,8.014707,3.3963647
22.958197,1.9321433,4.8393826,9.615771,0.8606683,4.92936,4.0936265
34.88183,0.97285104,5.486754,8.623279,1.9181087,7.454376,4.2559066
37.648552,-0.12330082,6.750011,11.47812,1.0497493,9.726831,3.9292681
39.573956,2.3158789,3.0047913,9.041179,1.9494768,10.91344,5.3191056
13.462929,2.4115887,7.2446837,9.232476,0.27339584,8.538987,5.4844027
27.551003,1.5258441,5.5398583,6.9787273,3.257884,3.6144004,3.067428
26.985336,1.2329264,8.697456,9.025582,1.8465232,7.7362237,0.9673476
25.182297,3.8065329,6.4123006,7.98379,1.8826387,10.259346,1.7140012
27.483355,0.048922982,3.9393525,10.713277,2.9614823,12.011166,2.2797751
28.742277,1.8800918,1.9791882,7.851988,0.8657092,6.219976,2.1524806
29.403063,0.74430656,3.9173868,8.244635,0.9333199,4.792083,3.7259438
29.758072,1.9691952,3.8427944,11.090042,1.0495106,10.472416,3.358341
20.96901,1.2201036,3.6450996,8.570597,0.06457013,4.153525,3.4274554
23.772202,0.10370502,3.0937653,6.6338053,0.84180194,4.8405657,3.069123
17.009243,1.04127,6.9884706,3.6589758,0.73234236,7.299012,4.551062
12.032048,1.7014176,5.352182,6.5722256,2.068355,2.8596413,1.621174
20.337076,2.7817788,2.918074,3.068174,-0.03944677,3.0695095,2.6699739
19.968576,0.98404896,2.655133,5.76885,0.16236484,4.189398,0.53403807
15.480397,1.4677362,4.345724,4.76931,0.3501181,4.0317926,1.982019
22.28571,0.72972,1.2702404,5.472263,1.5905068,4.598203,1.3352407
17.432909,1.9773746,1.798399,7.067107,1.2172505,2.4325626,1.688965
17.366201,3.3159544,4.5761323,3.250249,0.25156373,5.05063,1.6721171
17.069736,1.5690135,3.014328,3.239048,0.7910966,5.398033,0.5633662
13.5401535,0.2936276,0.9350631,2.9483202,0.01891345,3.7535172,2.0695286
11.436479,-0.39739183,1.8261828,2.8570955,0.13527125,2.5012093,2.6237993
9.228988,0.9497168,4.0739775,1.3064698,-0.3241766,2.4017267,1.5807694
8.748968,0.4810469,2.853914,1.5106114,-0.105306566,3.2393563,1.3390541
8.911998,-0.5461351,1.9563591,2.0834808,0.21466881,2.929088,1.1836392
10.794428,0.47600994,1.1628335,1.5862919,1.3276913,4.291221,1.2189231
9.519939,0.04995128,1.0023874,2.8852434,1.7100044,5.352139,0.944739
10.040336,0.29857716,1.5523787,3.7659116,0.5579291,4.250426,0.57460725
9.703116,0.15483114,1.2384752,3.9834597,0.4586566,2.8465343,0.39759612
7.549093,0.419593,1.741661,2.415476,0.5518527,3.8515346,1.7348745
7.5240293,0.23970994,1.4520047,2.614516,0.031133356,3.1244528,0.85085213
9.211547,0.37032863,1.6896942,2.8030012,0.69218993,4.928668,0.8677318
10.62019,0.7310286,3.0060966,2.013251,0.09578627,4.63979,0.9573897
6.944164,1.3647472,1.9726658,3.0470574,0.532866,4.3272176,0.42341816
9.479292,0.68059117,1.5191814,2.2382064,0.92179614,4.0313363,0.13800251
7.0689673,0.055521812,1.0741318,1.1762904,0.44913518,3.4789135,0.7668054
8.91693,1.4133977,2.153174,1.5998534,0.4221576,2.250331,1.6565989
7.3397202,0.085579604,1.545656,1.5172969,0.19024014,2.4951115,0.7452313
7.786179,0.9125818,0.9206612,2.359885,0.26052952,2.279442,0.36637557
6.149263,0.7233063,1.0961412,2.301619,0.40231025,1.9979352,0.15828013
3.805882,0.40926918,1.9306421,1.7628664,1.0814843,2.920137,0.7597487
3.48836,-0.2195119,0.96913373,1.0447222,0.79101646,2.5324864,0.457605
3.4608464,0.1347247,1.0413729,1.292874,0.58048844,1.7565564,0.76146305
3.892548,-0.071926385,0.3073937,1.1478668,0.3464154,2.2200704,0.71603835
2.7208648,0.6004018,0.1723658,1.245164,0.49770242,1.1912798,0.88635194
3.4063973,-0.09485617,0.032299656,0.8086616,0.36362058,1.0067369,0.81722045
5.179795,0.6428735,0.45856586,0.44881836,0.16402799,1.8881606,1.8736695
2.9209266,0.3687754,0.36254779,1.1710798,0.85940325,2.1852832,0.73086774
3.0599704,0.43993285,0.85829496,1.4207741,0.3443861,1.3300678,0.8347709
2.9294772,0.11710796,0.2140397,1.6546954,0.5548262,2.209984,0.8833746
0.9214064,0.069167346,0.40581122,0.6612545,0.32541996,1.046822,0.46805418
2.7277217,0.5132984,1.4567286,0.9385489,0.4548527,0.9550467,0.84680176
2.7943158,0.19628987,0.66190255,0.4237763,-0.002680956,1.049657,0.59791553
1.7563769,0.1258528,0.3890032,0.81042254,0.43930036,0.9593759,0.38947737
1.6459528,0.007810442,0.5274874,1.0023841,0.31529438,1.3204211,0.20587945
1.6347605,0.16110167,0.8109226,0.5826918,0.4839688,1.395109,0.6469935
2.5081306,-0.22409621,0.5266777,0.5251566,0.73706293,1.059702,0.38864827
2.1471639,-0.12074366,0.4543461,0.55948555,0.08443445,0.73985845,0.8767128
0.39264357,-0.23233524,0.26146498,0.5517808,0.2434836,0.66569597,0.484519
2.0501428,0.037517156,0.087404385,0.889274,0.48044974,0.6112936,0.019976733
0.7757155,0.33469006,0.24689664,0.42912355,0.48536527,0.55681974,-0.0036271836
1.2793967,0.085404605,0.4037613,0.13122286,0.21254015,0.66529924,0.6899651
